# id:1--2--1 
0.74,0.27,-1.7077892616972
-0.31,0.98,-0.9504057494639
0.9,0.38,-2.2986799368707
-0.74,0.84,-1.9185694999964
-0.72,0.97,-1.7339127408726
0.2,0.23,-0.34276788959088
-0.73,-0.31,-0.74585145136432
-0.84,0.21,-1.8255745005952
0.91,-0.04,-1.6774531947
-0.43,0.82,-1.2981870394625
-0.82,-0.87,-0.5563126713892
-0.21,0.75,-0.97703310141734
-0.07,0.72,-0.6450946155026
0.15,0.5,-0.55924369347074
0.76,0.35,-1.3173478915813
-0.26,0.87,-1.0056264517326
-0.17,-0.55,0.40792069228068
-0.54,0.58,-1.4498522544668
-0.43,0.37,-0.79454696175791
0.78,-0.53,-0.56007196018125
-0.95,-0.21,-1.662280526617
0.9,0.53,-2.3038842735063
0.25,0.65,-0.73593301875044
-0.39,-0.34,0.17306458519212
-0.3,0.53,-1.2409634199051
-0.68,0.87,-1.6963269653164
0.54,0.11,-0.57798836686659
-0.1,-0.13,0.044288789971082
0.4,0.42,-0.88721192087987
0.42,0.28,-0.58962005585581
-0.93,-0.52,-1.2462786407189
0.59,-0.08,-0.60304642452651
-0.24,0.74,-0.87042993331825
0.83,0.71,-2.225021422227
-0.57,0.2,-0.83458957565897
0.79,0.34,-1.8244194667784
-0.04,-0.64,0.5441777469277
0.02,0.75,-0.31612292722843
0.01,0.55,-0.62459661742393
0.63,0.65,-1.4514881995068
0.37,0.91,-1.0767519338941
-0.68,0.5,-1.697679478228
-0.25,-0.57,0.46730122565505
0.85,0.66,-2.207272776162
0.56,-0.54,-0.06909990361773
0.81,0.26,-1.7460283452172
-0.94,-0.93,-0.68084430434319
0.04,0.81,-0.73169624104389
-0.06,-0.61,0.72817427326311
-0.92,0.17,-1.8893565901277
0.15,0.4,-0.51250424394051
-0.97,-0.05,-1.9227192830961
0.77,0.91,-1.6651906158865
0.46,-0.31,-0.44439099520199
0.82,0.38,-1.6162912944757
0.01,0.65,-0.8001524297143
0.02,0.54,-0.44529052490638
0.57,-0.98,0.24108661566113
-0.05,-0.74,0.38303289884408
-0.71,-0.34,-0.78027776964416
0.46,0.98,-0.98465044072079
-0.67,0.19,-1.2307788326269
0.6,0.49,-1.1825879315907
0.13,-0.73,0.78882356831469
0.92,-0.4,-1.2852566753739
0.06,-0.02,0.0085448549750078
-0.14,-0.49,0.74992743888041
-0.72,-0.62,-0.95445934810447
0.75,0.77,-1.9316241553931
0.23,-0.78,0.67021145559649
0.04,-0.49,0.76557769078983
0.1,0.37,-0.25850773810309
-0.42,-0.67,0.42169631928824
0.88,-0.56,-1.7142951887116
-0.52,0.7,-1.3751393882101
0.21,0.52,-0.47267768601496
-0.39,-0.64,0.31301462785419
0.9,0.64,-2.2469280684596
-0.51,-0.89,0.40085849457027
0.21,-0.73,0.25406122381824
-0.69,-0.26,-0.73896708209659
0.83,-0.46,-0.7454410244255
0.97,-0.86,-0.92890003011542
0.19,0.6,-0.27667864622134
-0.43,-0.79,0.40357898634938
-0.14,-0.98,0.95986611195974
0.17,0.67,-1.1294352501829
0.6,-0.4,-0.29972489350107
0.38,-0.42,0.20911426054335
-0.96,-0.74,-1.0133566727064
-0.77,-0.01,-1.2126113284215
-0.11,0.69,-0.67930298732921
0.26,0.91,-1.038682688936
-0.57,-0.8,0.070952900924295
0.46,-0.58,0.33758998274578
0.29,0.63,-1.0577738258639
-0.42,-0.99,0.17258854204239
-0.27,0.55,-0.75137298667024
0.41,0.05,-0.260616829029
0.72,0.35,-1.628289023547
0.35,-0.27,0.022551627549502
0.03,0.55,-1.0401798395294
0.73,0.57,-2.0079293316114
-0.5,-1,0.42885435920058
0.03,-0.08,0.23563114570554
-0.92,-0.17,-1.6119254578602
-0.06,-0.53,0.89160427718447
-0.16,-0.79,0.7904345972868
1,0.12,-2.0152173913499
0.44,0.59,-1.0938821741124
-0.19,-0.84,1.0140203093037
0.53,-0.91,0.28546054056087
0.39,0.2,-0.29484566359298
0.87,-0.59,-0.46133515819419
0,-0.72,0.44635204646179
0.52,-0.48,-0.14804877000338
-0.79,-0.69,-0.64025610169034
0,-0.78,0.78391000746428
0.27,-0.47,0.40049630892816
0.61,-0.46,-0.48036175474717
-0.15,0.74,-0.87461546391954
0.83,0.21,-1.8413986987622
-0.03,-0.94,0.83494894982842
0.29,0.65,-0.90334221230069
0.44,0.26,-0.91098380723716
0.48,-0.05,-0.35246968644664
0.68,-0.12,-0.86903856994222
-0.38,-0.62,0.44730594353847
-0.01,0.37,-0.32704061701246
0.04,0.24,-0.29211523606429
-0.77,0.47,-1.6491702916214
-0.28,0.33,-0.32679606608075
-0.54,0.99,-1.4894823190251
-0.2,-0.14,0.12424654242191
-0.97,-0.18,-1.5477105897431
0.67,-0.85,-0.047425775911783
0.09,0.37,-0.54359431793104
0.93,-0.92,-0.69809307160667
